Date/Time,LV ActivePower (kW),Wind Speed (m/s),Wind Direction (°),Theoretical_Power_Curve (kW)
2018-01-02 06:50:00,3444.74194335937,12.1880798339843,202.746002197265,354.82148951824
2018-01-02 07:00:00,3417.74609375,11.9781303405761,199.402206420898,351.850824711723
2018-01-02 07:10:00,2807.61303710937,10.6744699478149,197.229705810546,314.49772952704103
2018-01-02 07:20:00,2493.39306640625,9.69664669036865,200.319198608398,258.859195963497
2018-01-02 07:30:00,3215.19604492187,11.4175901412963,200.488204956054,340.07825082287
2018-01-02 07:40:00,3589.59008789062,12.6892700195312,199.528106689453,359.057317508054
2018-01-02 07:50:00,3599.14990234375,13.0586004257202,200.607803344726,360.0
2018-01-02 08:00:00,3375.17700195312,11.5208196640014,195.854705810546,342.692247226978
2018-01-02 08:10:00,3346.98095703125,11.5123100280761,197.746704101562,342.484718980505
2018-01-02 08:20:00,3567.96704101562,12.4162998199462,199.163803100585,357.23366031525603
2018-01-02 08:30:00,3519.26489257812,12.1601495742797,198.396896362304,354.46866079077
2018-01-02 08:40:00,3485.19189453125,11.6710796356201,194.656997680664,346.126966600913
2018-01-02 08:50:00,3145.56298828125,11.1458597183227,195.83250427246,332.154569566872
2018-01-02 09:00:00,2978.31005859375,10.7728996276855,193.17039489746,318.62250791350004
2018-01-02 09:10:00,3179.00805664062,10.929759979248,195.099700927734,324.707461994401
2018-01-02 09:20:00,3461.5810546875,12.1400604248046,198.294799804687,354.206950150575
2018-01-02 09:30:00,3082.54907226562,11.1955604553222,200.757003784179,333.72052248298803
2018-01-02 09:40:00,3493.65795898437,12.9486904144287,204.080596923828,359.76784456844496
2018-01-02 09:50:00,3601.0458984375,14.8794298171997,197.594299316406,360.0
2018-01-02 10:00:00,3597.56494140625,15.124059677124,196.345596313476,360.0
2018-01-02 10:10:00,3602.17211914062,16.2936706542968,196.836700439453,360.0
2018-01-02 10:20:00,3601.99291992187,16.1239795684814,192.230606079101,360.0
2018-01-02 10:30:00,3600.791015625,15.2746000289916,190.949295043945,360.0
2018-01-02 10:40:00,3590.75,13.56672000885,192.945602416992,360.0
2018-01-02 10:50:00,3601.84594726562,15.3677997589111,194.752807617187,360.0
2018-01-02 11:00:00,3601.8701171875,15.8617496490478,195.040298461914,360.0
2018-01-02 11:10:00,3591.65502929687,14.9205102920532,197.989593505859,360.0
2018-01-02 11:20:00,3579.02490234375,13.6085300445556,201.494506835937,360.0
2018-01-02 11:30:00,3598.13110351562,14.4638595581054,200.488403320312,360.0
2018-01-02 11:40:00,3525.3330078125,12.6882896423339,202.225997924804,359.052770532539
2018-01-02 11:50:00,3560.69995117187,13.556900024414,202.153594970703,360.0
2018-01-02 12:00:00,3537.67602539062,13.3228101730346,203.289398193359,360.0
2018-01-02 12:10:00,3491.291015625,12.6070098876953,201.093704223632,358.626151221851
2018-01-02 12:20:00,3530.76611328125,12.3147602081298,197.54409790039,356.262840432461
2018-01-02 12:30:00,2915.83911132812,10.3801898956298,200.919799804687,300.671766997446
2018-01-02 12:40:00,2178.65893554687,9.11702919006347,201.024505615234,221.96919851459802
2018-01-02 12:50:00,2244.412109375,9.25319099426269,198.975997924804,230.832252649044
2018-01-02 13:00:00,1278.89501953125,9.0723066329956,198.236404418945,219.07047631414298
2018-01-02 13:10:00,2832.93408203125,10.344630241394,196.647201538085,298.842459866748
2018-01-02 13:20:00,3205.97290039062,11.1033096313476,200.146499633789,330.771074030315
2018-01-02 13:30:00,3149.28491210937,11.069109916687,198.89680480957,329.630064173281
2018-01-02 13:40:00,3273.65600585937,11.325810432434,201.144607543945,337.57429010065897
2018-01-02 13:50:00,3114.09912109375,11.0151395797729,204.927200317382,327.776115213776
2018-01-02 14:00:00,3111.06005859375,10.907259941101,204.81379699707,323.87061584521996
2018-01-02 14:10:00,3361.01196289062,11.7694101333618,209.778594970703,348.144923036851
2018-01-02 14:20:00,3421.419921875,11.8748302459716,209.600601196289,350.113034592277
2018-01-02 14:30:00,3520.14892578125,12.1692600250244,208.318099975585,354.5851554985
2018-01-02 14:40:00,3589.42700195312,12.8206195831298,211.18179321289,359.538946602459
2018-01-02 14:50:00,3495.11596679687,12.5716199874877,209.464706420898,358.40953070974
2018-01-02 15:00:00,3298.76196289062,11.399299621582,205.625,339.59291651878596
2018-01-02 15:10:00,2894.44091796875,10.5454301834106,200.610702514648,308.717433373743
2018-01-02 15:20:00,3486.62890625,12.3093299865722,202.056198120117,356.20633888074497
2018-01-02 15:30:00,3455.2470703125,12.1683197021484,203.720703125,354.573194798009
2018-01-02 15:40:00,3556.78588867187,12.2870798110961,204.608596801757,355.969920327527
2018-01-02 15:50:00,3375.58203125,12.0131902694702,201.741500854492,352.398620914655
2018-01-02 16:00:00,3493.97900390625,12.2135295867919,201.715606689453,355.131873448443
2018-01-02 16:10:00,3549.14794921875,12.9377403259277,199.968505859375,359.757459015449
2018-01-02 16:20:00,3483.31591796875,13.6694202423095,203.870697021484,360.0
2018-01-02 16:30:00,3589.85888671875,13.6978597640991,204.802307128906,360.0
2018-01-02 16:40:00,3584.23510742187,12.7583599090576,202.650802612304,359.342108884215
2018-01-02 16:50:00,3599.00805664062,12.7651796340942,201.257095336914,359.366423795296
2018-01-02 17:00:00,3602.63793945312,13.0772199630737,203.440704345703,360.0
2018-01-02 17:10:00,3550.56396484375,12.593409538269,205.153503417968,358.545131707174
2018-01-02 17:20:00,3552.78295898437,12.5136699676513,205.008193969726,358.013958133505
2018-01-02 17:30:00,3585.01098632812,12.534399986267,204.120300292968,358.161318305151
2018-01-02 17:40:00,3421.17602539062,11.9644298553466,201.998901367187,351.631020021473
2018-01-02 17:50:00,3406.0400390625,11.9457702636718,194.378692626953,351.326434859883
2018-01-02 18:00:00,3515.61010742187,12.2070798873901,189.523803710937,355.054211738128
2018-01-02 18:10:00,3515.96508789062,12.2751502990722,190.579498291015,355.839906800035
2018-01-02 18:20:00,3475.4189453125,12.7226400375366,187.612503051757,359.203630693273
2018-01-02 18:30:00,3471.15698242187,12.2653703689575,189.437194824218,355.731619028323
2018-01-02 18:40:00,3281.7548828125,11.7036895751953,192.261901855468,346.815991321422
2018-01-02 18:50:00,2955.11499023437,10.9635295867919,190.457199096679,325.941290546653
2018-01-02 19:00:00,3061.73510742187,11.2979698181152,192.858200073242,336.78051386683
2018-01-02 19:10:00,2679.11010742187,10.6659498214721,194.084396362304,314.12926113123797
2018-01-02 19:20:00,2721.0810546875,10.8332901000976,195.201797485351,321.03506007542603
2018-01-02 19:30:00,2649.13696289062,10.5783700942993,195.343200683593,310.233999824069
2018-01-02 19:40:00,2707.74291992187,10.3885402679443,201.797698974609,301.096227906629
2018-01-02 19:50:00,2508.83203125,10.0804195404052,204.207397460937,284.10994223186697
2018-01-02 20:00:00,2316.64794921875,9.83873844146728,199.747406005859,268.768808162899
2018-01-02 20:10:00,3081.54296875,11.4399995803833,200.240295410156,340.663706435351
2018-01-02 20:20:00,3397.63891601562,11.9440298080444,201.166397094726,351.29771720507404
2018-01-02 20:30:00,3391.71606445312,11.8592901229858,201.71060180664,349.835399407939
2018-01-02 20:40:00,3587.51098632812,12.8114795684814,201.348495483398,359.51357821697
2018-01-02 20:50:00,3603.11206054687,12.9135398864746,201.676895141601,359.728438052126
2018-01-02 21:00:00,3591.09301757812,12.7283201217651,202.413299560546,359.226902604332
2018-01-02 21:10:00,3221.044921875,11.6635799407958,202.661895751953,345.965697188092
2018-01-02 21:20:00,2887.73388671875,11.095230102539,204.061203002929,330.503861196709
2018-01-02 21:30:00,2364.53491210937,10.1609497070312,203.337905883789,288.81834694536
2018-01-02 21:40:00,1935.84704589843,9.20241546630859,197.801300048828,227.52114480351602
2018-01-02 21:50:00,1549.48095703125,8.53928470611572,195.506103515625,185.227385123011
2018-01-02 22:00:00,1625.75598144531,8.80914115905761,187.484603881835,202.175423914516
2018-01-02 22:10:00,1994.22204589843,9.60846042633056,188.023895263671,252.360897951622
2018-01-02 22:20:00,2362.0,9.84492397308349,190.660400390625,269.184853250982
2018-01-02 22:30:00,2097.77197265625,9.33867073059082,196.733596801757,236.419874342852
2018-01-02 22:40:00,1564.59094238281,8.42491626739501,197.015899658203,178.18998772791699
2018-01-02 22:50:00,1107.47497558593,7.65623378753662,188.690399169921,133.97139488489898
2018-01-02 23:00:00,1303.11694335937,8.14458179473876,181.659606933593,161.384771310931
2018-01-02 23:10:00,1561.18200683593,8.54713726043701,173.536697387695,185.714017452757
2018-01-02 23:20:00,1544.9990234375,8.38180446624755,171.383407592773,175.562759790948
2018-01-02 23:30:00,1456.73803710937,7.85044908523559,179.819793701171,144.555353367836
2018-01-02 23:40:00,1795.64404296875,8.65655136108398,188.238296508789,192.537408203171
2018-01-02 23:50:00,2773.291015625,10.9231195449829,179.039093017578,324.461717448122
2018-01-03 00:00:00,2782.56811523437,10.405119895935,176.925598144531,301.933269562616
2018-01-03 00:10:00,2446.42407226562,9.49813079833984,174.677001953125,246.876137810731
2018-01-03 00:20:00,3412.39208984375,11.9302501678466,180.672500610351,351.068492806304
2018-01-03 00:30:00,3255.337890625,11.0762901306152,183.875503540039,329.871779163661
2018-01-03 00:40:00,2796.876953125,10.4578800201416,192.191101074218,304.546680084979
2018-01-03 00:50:00,2467.9541015625,9.79114913940429,197.104598999023,265.525524050058
2018-01-03 01:00:00,1278.88696289062,7.62648677825927,202.940505981445,132.391105222754
2018-01-03 01:10:00,1042.53796386718,7.28763580322265,207.387100219726,115.09138278360001
2018-01-03 01:20:00,609.076171875,6.22820901870727,216.998901367187,70.372052690461
2018-01-03 01:30:00,175.440704345703,4.47162199020385,222.509094238281,21.601707227872602
2018-01-03 01:40:00,112.110900878906,4.12782907485961,215.451400756835,14.710413962571101
2018-01-03 01:50:00,271.917114257812,5.03284406661987,202.510299682617,34.4109478420821
2018-01-03 02:00:00,737.448791503906,6.26704502105712,211.200302124023,71.7843498117624
2018-01-03 02:10:00,1375.57995605468,7.76333713531494,193.610702514648,139.752318976882
2018-01-03 02:20:00,1520.89001464843,8.21955204010009,172.135498046875,165.811911213164
2018-01-03 02:30:00,1349.11206054687,7.9748888015747,168.356903076171,151.564947499497
2018-01-03 02:40:00,889.129821777343,6.79436492919921,171.129501342773,92.60444806292631
2018-01-03 02:50:00,412.115509033203,5.53610801696777,162.703796386718,47.944724074806
2018-01-03 03:00:00,444.603607177734,5.49171495437622,150.281692504882,46.661971373277495
2018-01-03 03:10:00,655.730712890625,6.07675409317016,149.640899658203,65.01870229624289
2018-01-03 03:20:00,882.5654296875,6.69093894958496,152.222503662109,88.2728232489512
2018-01-03 03:30:00,998.384582519531,6.84801197052001,157.164306640625,94.9011611320787
2018-01-03 03:40:00,1193.39599609375,7.75938415527343,152.69970703125,139.536478692565
2018-01-03 03:50:00,1122.71203613281,7.41762685775756,152.07600402832,121.565950886484
2018-01-03 04:00:00,1214.1259765625,7.4722261428833,154.783798217773,124.360005403349
2018-01-03 04:10:00,1086.30700683593,7.0807728767395,160.218307495117,105.27680272785501
2018-01-03 04:20:00,1060.60302734375,7.05372190475463,165.815399169921,104.0356846593
2018-01-03 04:30:00,1451.71398925781,7.76631498336791,170.844497680664,139.91503816101098
2018-01-03 04:40:00,1361.4599609375,7.8332462310791,173.024093627929,143.599887801734
2018-01-03 04:50:00,1490.56994628906,7.95930099487304,173.97639465332,150.677685258253
2018-01-03 05:00:00,1153.13903808593,7.28374290466308,176.793197631835,114.901242363998
2018-01-03 05:10:00,953.976013183593,7.00125217437744,178.093002319335,101.655258240585
2018-01-03 05:20:00,799.085693359375,6.75813579559326,174.033004760742,91.07282546162699
2018-01-03 05:30:00,616.254821777343,6.17999219894409,167.996002197265,68.6411402678963
2018-01-03 05:40:00,646.924499511718,6.30171918869018,168.81199645996,73.0590170586589
2018-01-03 05:50:00,1323.68200683593,7.51777696609497,184.701797485351,126.71349689112301
2018-01-03 06:00:00,1568.88598632812,8.09420299530029,194.009292602539,158.439555144266
